"349190600","BIELSKO-BIA£A","2017","01","24",7.8,"",1.3,"",-5.9,"",3.6,"",90.5,"",977.3,"",1028.4,"",.3,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","25",8.0,"",.6,"",-3.5,"",4.4,"",93.4,"",981.1,"",1032.0,"",.5,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","26",4.6,"",1.1,"",-2.8,"",4.3,"",86.6,"",983.6,"",1034.5,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","27",.4,"",1.5,"",-4.1,"",2.9,"",64.1,"",979.3,"",1030.2,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","28",.1,"",1.3,"",-7.1,"",2.7,"",74.1,"",975.7,"",1027.0,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","29",.0,"",.9,"",-6.7,"",2.9,"",79.6,"",976.3,"",1027.5,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","30",.3,"",1.5,"",-5.5,"",3.0,"",74.9,"",973.3,"",1024.1,"",.0,"",.0,""
"349190600","BIELSKO-BIA£A","2017","01","31",6.3,"",1.0,"",-3.6,"",3.8,"",80.0,"",970.6,"",1021.0,"",.0,"",.5,""
"349190625","ZAKOPANE","2017","01","01",.1,"",1.3,"",-3.4,"",3.0,"",64.9,"",919.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","02",3.8,"",2.1,"",-3.7,"",3.4,"",74.4,"",913.1,"",.0,"8",.4,"",.7,""
"349190625","ZAKOPANE","2017","01","03",7.1,"",2.8,"",-4.4,"",3.4,"",76.9,"",915.1,"",.0,"8",.2,"",.0,""
"349190625","ZAKOPANE","2017","01","04",7.3,"",4.8,"",-1.3,"",3.9,"",69.8,"",901.6,"",.0,"8",.2,"",2.3,""
"349190625","ZAKOPANE","2017","01","05",7.5,"",2.6,"",-8.6,"",2.6,"",78.9,"",911.5,"",.0,"8",2.0,"",.2,""
"349190625","ZAKOPANE","2017","01","06",6.3,"",1.5,"",-17.3,"",1.2,"",74.4,"",925.2,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","07",.4,"",.8,"",-21.2,"",.8,"",72.0,"",925.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","08",1.4,"",1.1,"",-18.3,"",1.2,"",76.8,"",921.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","09",7.0,"",1.1,"",-11.2,"",2.0,"",77.8,"",920.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","10",3.4,"",.8,"",-13.9,"",1.8,"",82.9,"",916.7,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","11",2.9,"",.9,"",-12.5,"",1.9,"",79.6,"",913.6,"",.0,"8",.0,"",.4,""
"349190625","ZAKOPANE","2017","01","12",6.8,"",2.4,"",-5.2,"",3.5,"",81.5,"",906.9,"",.0,"8",.8,"",.1,""
"349190625","ZAKOPANE","2017","01","13",7.4,"",2.3,"",-.1,"",4.1,"",67.6,"",898.9,"",.0,"8",.0,"",3.4,""
"349190625","ZAKOPANE","2017","01","14",7.3,"",2.3,"",-3.8,"",3.8,"",82.6,"",900.9,"",.0,"8",1.0,"",1.8,""
"349190625","ZAKOPANE","2017","01","15",5.5,"",1.8,"",-5.4,"",3.1,"",76.1,"",912.6,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","16",4.0,"",.8,"",-9.2,"",2.4,"",79.4,"",918.3,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","17",7.1,"",1.4,"",-7.1,"",2.9,"",81.1,"",926.3,"",.0,"8",.0,"",.1,""
"349190625","ZAKOPANE","2017","01","18",5.0,"",1.3,"",-10.7,"",2.3,"",83.5,"",931.8,"",.0,"8",.0,"",.1,""
"349190625","ZAKOPANE","2017","01","19",1.1,"",.8,"",-12.6,"",1.9,"",78.9,"",932.3,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","20",5.1,"",.8,"",-5.3,"",3.0,"",71.4,"",931.0,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","21",5.4,"",.9,"",-3.4,"",4.3,"",90.1,"",929.5,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","22",2.0,"",.5,"",-5.3,"",3.7,"",88.5,"",929.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","23",.0,"",.5,"",-6.0,"",3.3,"",83.4,"",923.6,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","24",3.0,"",.8,"",-8.7,"",2.8,"",88.1,"",921.7,"",.0,"8",.0,"",.8,""
"349190625","ZAKOPANE","2017","01","25",8.0,"",.9,"",-5.9,"",3.4,"",84.5,"",926.0,"",.0,"8",.0,"",.3,""
"349190625","ZAKOPANE","2017","01","26",6.3,"",1.0,"",-6.0,"",2.9,"",75.1,"",928.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","27",2.1,"",.8,"",-6.7,"",2.3,"",67.0,"",925.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","28",.1,"",.8,"",-3.7,"",2.8,"",64.0,"",922.1,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","29",.0,"",.9,"",-3.7,"",3.0,"",66.4,"",922.8,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","30",.0,"",.6,"",-4.6,"",3.0,"",70.8,"",920.7,"",.0,"8",.0,"",.0,""
"349190625","ZAKOPANE","2017","01","31",5.6,"",.8,"",-5.8,"",3.1,"",77.6,"",917.9,"",.0,"8",.0,"",.2,""
"349190650","KASPROWY WIERCH","2017","01","01",.8,"",4.5,"",-1.2,"",.7,"",12.0,"",799.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","02",4.1,"",8.1,"",-6.2,"",2.0,"",57.4,"",791.3,"",.0,"8",.6,"",2.7,""
"349190650","KASPROWY WIERCH","2017","01","03",6.9,"",8.8,"",-12.7,"",2.1,"",89.1,"",790.5,"",.0,"8",1.5,"",.5,""
"349190650","KASPROWY WIERCH","2017","01","04",7.9,"",13.3,"",-10.1,"",2.6,"",91.1,"",779.9,"",.0,"8",3.6,"",5.4,""
"349190650","KASPROWY WIERCH","2017","01","05",8.0,"",7.4,"",-17.4,"",1.4,"",85.0,"",784.5,"",.0,"8",13.1,"",3.4,""
"349190650","KASPROWY WIERCH","2017","01","06",3.5,"",9.5,"",-25.7,"",.6,"",77.9,"",792.3,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","07",.6,"",9.1,"",-24.3,"",.7,"",79.0,"",792.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","08",1.3,"",9.0,"",-19.0,"",.9,"",63.0,"",792.0,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","09",4.8,"",8.5,"",-15.0,"",1.4,"",70.5,"",793.1,"",.0,"8",.1,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","10",2.6,"",4.8,"",-13.7,"",1.5,"",70.1,"",790.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","11",3.6,"",7.9,"",-12.5,"",1.0,"",44.1,"",788.9,"",.0,"8",.0,"",.8,""
"349190650","KASPROWY WIERCH","2017","01","12",8.0,"",12.6,"",-11.0,"",2.4,"",89.8,"",783.9,"",.0,"8",1.8,"",1.5,""
"349190650","KASPROWY WIERCH","2017","01","13",7.9,"",12.3,"",-8.7,"",2.9,"",92.4,"",778.4,"",.0,"8",.7,"",8.6,""
"349190650","KASPROWY WIERCH","2017","01","14",7.3,"",4.4,"",-11.8,"",2.2,"",89.3,"",778.2,"",.0,"8",4.7,"",2.2,""
"349190650","KASPROWY WIERCH","2017","01","15",6.6,"",4.0,"",-13.5,"",1.9,"",87.6,"",788.1,"",.0,"8",.1,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","16",5.3,"",3.6,"",-14.1,"",1.8,"",86.6,"",792.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","17",6.3,"",7.4,"",-14.6,"",1.6,"",82.1,"",798.6,"",.0,"8",.8,"",.1,""
"349190650","KASPROWY WIERCH","2017","01","18",1.3,"",4.4,"",-11.7,"",2.0,"",78.5,"",803.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","19",1.1,"",5.0,"",-9.9,"",.7,"",23.5,"",805.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","20",3.3,"",4.6,"",-6.4,"",2.9,"",73.8,"",806.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","21",.5,"",4.3,"",-3.8,"",3.7,"",80.5,"",806.1,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","22",.1,"",2.6,"",-1.9,"",1.7,"",33.0,"",806.3,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","23",.0,"",5.5,"",-3.4,"",1.9,"",40.1,"",801.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","24",.3,"",3.3,"",-5.1,"",1.5,"",35.9,"",797.9,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","25",2.9,"",6.0,"",-8.0,"",1.3,"",39.8,"",799.7,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","26",3.4,"",4.0,"",-6.7,"",.4,"",12.6,"",803.1,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","27",1.6,"",1.9,"",-1.4,"",1.6,"",29.3,"",803.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","28",.6,"",2.9,"",1.1,"",1.0,"",15.5,"",801.5,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","29",.0,"",3.6,"",.3,"",.9,"",14.4,"",801.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","30",.6,"",9.4,"",-6.5,"",2.4,"",64.5,"",798.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2017","01","31",5.4,"",10.6,"",-7.0,"",3.2,"",88.4,"",795.5,"",.0,"8",.0,"",1.9,""
"349200660","NOWY S•CZ","2017","01","01",.0,"8",1.1,"",-5.7,"",3.2,"",79.3,"",986.2,"",1023.8,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","02",.0,"8",1.4,"",-5.1,"",3.5,"",81.9,"",979.3,"",1016.6,"",.0,"",.4,""
"349200660","NOWY S•CZ","2017","01","03",.0,"8",3.6,"",-.5,"",4.2,"",71.3,"",980.9,"",1017.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","04",.0,"8",6.1,"",1.3,"",4.8,"",71.0,"",966.1,"",1001.9,"",.0,"",1.0,""
"349200660","NOWY S•CZ","2017","01","05",.0,"8",4.6,"",-4.8,"",3.4,"",76.0,"",978.1,"",1015.3,"",.2,"",.0,""
"349200660","NOWY S•CZ","2017","01","06",.0,"8",2.9,"",-12.7,"",1.7,"",72.1,"",995.6,"",1034.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","07",.0,"8",1.1,"",-17.6,"",1.1,"",75.3,"",996.4,"",1036.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","08",.0,"8",1.1,"",-16.3,"",1.4,"",75.4,"",992.3,"",1031.7,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","09",.0,"8",1.6,"",-8.2,"",2.1,"",64.8,"",990.3,"",1028.4,"",.1,"",.0,""
"349200660","NOWY S•CZ","2017","01","10",.0,"8",1.5,"",-9.8,"",2.1,"",73.8,"",985.6,"",1023.8,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","11",.0,"8",.9,"",-12.1,"",1.9,"",76.9,"",982.0,"",1020.3,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","12",.0,"8",2.6,"",-3.5,"",3.6,"",75.0,"",972.6,"",1009.4,"",.6,"",.0,""
"349200660","NOWY S•CZ","2017","01","13",.0,"8",2.1,"",-.7,"",4.3,"",73.4,"",964.6,"",1000.6,"",.0,"",1.4,""
"349200660","NOWY S•CZ","2017","01","14",.0,"8",2.0,"",-.4,"",4.9,"",82.5,"",966.1,"",1002.2,"",.5,"",.5,""
"349200660","NOWY S•CZ","2017","01","15",.0,"8",1.3,"",-2.8,"",4.2,"",85.1,"",979.1,"",1016.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","16",.0,"8",.8,"",-6.7,"",3.1,"",82.6,"",986.3,"",1024.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","17",.0,"8",.9,"",-5.8,"",3.5,"",88.0,"",995.5,"",1033.4,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","18",.0,"8",1.4,"",-6.4,"",3.3,"",87.9,"",1002.3,"",1040.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","19",.0,"8",1.1,"",-7.5,"",3.0,"",83.9,"",1002.2,"",1040.7,"",.1,"",.0,""
"349200660","NOWY S•CZ","2017","01","20",.0,"8",.9,"",-6.0,"",3.1,"",77.1,"",999.2,"",1037.3,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","21",.0,"8",.9,"",.2,"",4.8,"",77.8,"",997.0,"",1034.1,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","22",.0,"8",1.4,"",-.8,"",4.7,"",82.0,"",996.8,"",1034.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","23",.0,"8",1.5,"",-4.4,"",3.7,"",84.0,"",990.9,"",1028.5,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","24",.0,"8",1.1,"",-6.9,"",3.2,"",87.8,"",990.3,"",1028.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","25",.0,"8",1.0,"",-2.6,"",4.5,"",89.1,"",993.7,"",1031.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","26",.0,"8",1.0,"",-3.4,"",3.8,"",79.3,"",997.4,"",1035.1,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","27",.0,"8",1.0,"",-6.6,"",2.6,"",71.9,"",993.6,"",1031.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","28",.0,"8",.8,"",-5.7,"",2.6,"",68.4,"",989.3,"",1027.1,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","29",.0,"8",1.9,"",-4.9,"",2.9,"",69.3,"",989.9,"",1027.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","30",.0,"8",1.3,"",-3.6,"",2.9,"",65.8,"",987.7,"",1025.0,"",.0,"",.0,""
"349200660","NOWY S•CZ","2017","01","31",.0,"8",2.6,"",-1.1,"",3.7,"",66.3,"",984.8,"",1021.7,"",.0,"",.0,""
"349210670","KROSNO","2017","01","01",.0,"8",5.3,"",-5.3,"",3.5,"",85.4,"",981.8,"",1024.2,"",.0,"",.0,""
"349210670","KROSNO","2017","01","02",.0,"8",4.1,"",-4.6,"",3.8,"",86.4,"",974.8,"",1016.7,"",.1,"",.6,""
"349210670","KROSNO","2017","01","03",.0,"8",4.3,"",-2.5,"",4.1,"",80.9,"",975.7,"",1017.3,"",.0,"",.0,""
"349210670","KROSNO","2017","01","04",.0,"8",6.3,"",-1.3,"",4.7,"",84.9,"",961.1,"",1002.0,"",.3,"",.7,""
"349210670","KROSNO","2017","01","05",.0,"8",6.0,"",-5.6,"",3.4,"",82.0,"",971.5,"",1013.4,"",.0,"",.0,""
"349210670","KROSNO","2017","01","06",.0,"8",3.8,"",-14.3,"",1.6,"",77.9,"",989.3,"",1033.5,"",.0,"",.0,""
"349210670","KROSNO","2017","01","07",.0,"8",4.3,"",-19.9,"",1.1,"",81.9,"",990.2,"",1035.4,"",.0,"",.0,""
"349210670","KROSNO","2017","01","08",.0,"8",3.3,"",-16.4,"",1.5,"",79.8,"",985.6,"",1030.1,"",.0,"",.0,""
"349210670","KROSNO","2017","01","09",.0,"8",3.3,"",-9.1,"",2.5,"",79.8,"",984.5,"",1027.6,"",.0,"",.0,""
"349210670","KROSNO","2017","01","10",.0,"8",.0,"8",-11.7,"",1.9,"",76.8,"",981.7,"",1025.1,"",.0,"",.0,""
"349210670","KROSNO","2017","01","11",.0,"8",.0,"8",-13.1,"",1.7,"",77.0,"",977.3,"",1020.8,"",.0,"",.0,""
"349210670","KROSNO","2017","01","12",.0,"8",.0,"8",-8.6,"",2.6,"",81.8,"",968.8,"",1011.1,"",.5,"",.0,""
"349210670","KROSNO","2017","01","13",.0,"8",4.3,"",-2.5,"",4.3,"",84.1,"",961.5,"",1002.6,"",.0,"",5.1,""
"349210670","KROSNO","2017","01","14",.0,"8",2.9,"",-1.4,"",5.3,"",95.9,"",960.7,"",1001.6,"",4.2,"",.2,""
"349210670","KROSNO","2017","01","15",.0,"8",1.9,"",-2.6,"",4.6,"",90.1,"",974.5,"",1016.1,"",.0,"",.0,""
"349210670","KROSNO","2017","01","16",.0,"8",1.6,"",-4.4,"",3.8,"",87.1,"",981.6,"",1023.8,"",.0,"",.0,""
"349210670","KROSNO","2017","01","17",.0,"8",2.0,"",-8.6,"",3.1,"",93.3,"",990.2,"",1033.5,"",.0,"",.0,""
"349210670","KROSNO","2017","01","18",.0,"8",1.9,"",-6.0,"",3.6,"",91.8,"",996.8,"",1039.9,"",.0,"",.0,""
"349210670","KROSNO","2017","01","19",.0,"8",1.5,"",-7.1,"",3.1,"",86.5,"",997.0,"",1040.4,"",.0,"",.0,""
"349210670","KROSNO","2017","01","20",.0,"8",.0,"8",-6.5,"",3.2,"",83.5,"",994.1,"",1037.2,"",.0,"",.0,""
"349210670","KROSNO","2017","01","21",.0,"8",1.5,"",-2.9,"",4.5,"",91.4,"",992.1,"",1034.5,"",.2,"",.0,""
"349210670","KROSNO","2017","01","22",.0,"8",2.3,"",-1.9,"",4.8,"",89.3,"",992.7,"",1035.0,"",.0,"",.0,""
"349210670","KROSNO","2017","01","23",.0,"8",2.6,"",-3.7,"",4.0,"",86.4,"",986.6,"",1028.8,"",.0,"",.0,""
"349210670","KROSNO","2017","01","24",.0,"8",2.0,"",-7.3,"",3.4,"",93.6,"",985.0,"",1027.8,"",.0,"",.0,""
"349210670","KROSNO","2017","01","25",.0,"8",2.8,"",-3.4,"",4.6,"",96.6,"",988.3,"",1030.6,"",.0,"",.0,""
"349210670","KROSNO","2017","01","26",.0,"8",.0,"8",-7.5,"",2.8,"",79.3,"",992.9,"",1036.1,"",.0,"",.0,""
"349210670","KROSNO","2017","01","27",.0,"8",.0,"8",-8.5,"",2.3,"",70.5,"",989.3,"",1032.5,"",.0,"",.0,""
"349210670","KROSNO","2017","01","28",.0,"8",.0,"8",-5.8,"",2.5,"",63.5,"",985.4,"",1028.0,"",.0,"",.0,""
"349210670","KROSNO","2017","01","29",.0,"8",2.6,"",-3.0,"",2.5,"",51.5,"",985.7,"",1027.8,"",.0,"",.0,""
"349210670","KROSNO","2017","01","30",.0,"8",3.6,"",-1.5,"",2.8,"",50.1,"",983.9,"",1025.7,"",.0,"",.0,""
"349210670","KROSNO","2017","01","31",.0,"8",4.9,"",-2.0,"",3.8,"",71.8,"",981.7,"",1023.6,"",.0,"",.0,""
"349220690","LESKO","2017","01","01",.1,"",1.6,"",-6.4,"",3.3,"",86.5,"",971.1,"",1024.9,"",.0,"",.0,""
"349220690","LESKO","2017","01","02",3.5,"",2.5,"",-4.0,"",3.5,"",76.3,"",963.9,"",1016.9,"",.0,"",.5,""
"349220690","LESKO","2017","01","03",7.5,"",3.8,"",-2.6,"",3.9,"",76.8,"",964.9,"",1017.7,"",.0,"",.1,""
"349220690","LESKO","2017","01","04",7.5,"",6.6,"",-1.8,"",4.3,"",81.3,"",950.9,"",1002.7,"",.2,"",2.5,""
"349220690","LESKO","2017","01","05",8.0,"",3.8,"",-5.8,"",3.5,"",85.1,"",960.0,"",1013.1,"",.6,"",.2,""
"349220690","LESKO","2017","01","06",6.9,"",2.8,"",-15.0,"",1.5,"",78.5,"",976.9,"",1032.9,"",.0,"",.1,""
"349220690","LESKO","2017","01","07",4.9,"",2.6,"",-20.0,"",1.0,"",82.3,"",977.9,"",1035.1,"",.0,"",.0,""
"349220690","LESKO","2017","01","08",7.3,"",1.9,"",-15.7,"",1.6,"",84.4,"",973.3,"",1029.3,"",.1,"",2.1,""
"349220690","LESKO","2017","01","09",6.9,"",1.9,"",-10.8,"",2.4,"",89.1,"",972.5,"",1027.3,"",.9,"",.0,""
"349220690","LESKO","2017","01","10",2.1,"",1.5,"",-14.1,"",1.8,"",84.0,"",970.6,"",1026.1,"",.0,"",.0,""
"349220690","LESKO","2017","01","11",1.8,"",1.6,"",-13.6,"",1.9,"",82.3,"",966.2,"",1021.3,"",.0,"",.0,""
"349220690","LESKO","2017","01","12",7.3,"",3.9,"",-7.0,"",2.7,"",74.4,"",958.2,"",1011.4,"",1.2,"",.0,""
"349220690","LESKO","2017","01","13",7.5,"",4.6,"",-1.2,"",4.7,"",83.9,"",951.1,"",1002.8,"",.5,"",15.2,""
"349220690","LESKO","2017","01","14",8.0,"",2.4,"",-1.4,"",5.3,"",96.8,"",949.7,"",1001.3,"",6.0,"",.6,""
"349220690","LESKO","2017","01","15",6.5,"",1.4,"",-2.4,"",4.5,"",88.8,"",963.6,"",1016.2,"",.0,"",.0,""
"349220690","LESKO","2017","01","16",4.0,"",1.1,"",-5.1,"",3.8,"",90.1,"",970.4,"",1023.9,"",.0,"",.0,""
"349220690","LESKO","2017","01","17",8.0,"",1.6,"",-8.7,"",3.1,"",94.3,"",978.4,"",1033.1,"",.1,"",.0,""
"349220690","LESKO","2017","01","18",7.9,"",3.1,"",-6.2,"",3.5,"",90.6,"",984.8,"",1039.4,"",.0,"",.0,""
"349220690","LESKO","2017","01","19",7.4,"",1.5,"",-8.3,"",2.9,"",87.3,"",985.4,"",1040.4,"",.0,"",.0,""
"349220690","LESKO","2017","01","20",6.3,"",1.5,"",-7.2,"",3.0,"",82.4,"",982.8,"",1037.5,"",.0,"",.0,""
"349220690","LESKO","2017","01","21",7.8,"",1.1,"",-2.7,"",4.7,"",93.6,"",980.9,"",1034.6,"",.7,"",.0,""
"349220690","LESKO","2017","01","22",7.4,"",1.0,"",-2.0,"",5.0,"",94.0,"",981.7,"",1035.2,"",.0,"",.0,""
"349220690","LESKO","2017","01","23",.1,"",1.1,"",-4.9,"",3.9,"",89.9,"",975.6,"",1029.4,"",.0,"",.0,""
"349220690","LESKO","2017","01","24",5.0,"",1.5,"",-7.7,"",3.3,"",95.4,"",973.6,"",1027.9,"",.0,"",.1,""
"349220690","LESKO","2017","01","25",8.0,"",1.3,"",-4.4,"",4.3,"",97.0,"",976.8,"",1030.5,"",.3,"",.0,""
"349220690","LESKO","2017","01","26",1.9,"",1.5,"",-9.1,"",2.6,"",85.1,"",981.6,"",1036.6,"",.0,"",.0,""
"349220690","LESKO","2017","01","27",.5,"",1.5,"",-9.4,"",2.4,"",78.4,"",978.1,"",1033.0,"",.0,"",.0,""
"349220690","LESKO","2017","01","28",.1,"",1.6,"",-5.2,"",3.0,"",74.5,"",974.4,"",1028.2,"",.0,"",.0,""
"349220690","LESKO","2017","01","29",.0,"",1.5,"",-3.7,"",3.0,"",68.8,"",974.7,"",1028.2,"",.0,"",.0,""
"349220690","LESKO","2017","01","30",.0,"",2.8,"",-1.8,"",2.8,"",55.8,"",973.3,"",1026.3,"",.0,"",.0,""
"349220690","LESKO","2017","01","31",3.8,"",3.6,"",-1.1,"",3.8,"",66.5,"",971.2,"",1024.0,"",.0,"",.0,""
"350150500","JELENIA G”RA","2017","01","01",.0,"",.9,"",-7.1,"",3.0,"",83.8,"",978.3,"",1022.4,"",.0,"",.0,""
